관리번호,자치구,와이파이명,도로명주소,설치유형,설치기관,서비스구분,망종류,설치년도,실내외구분,X좌표,Y좌표,작업일자
WF201647,용산구,용산구자원봉사센터,"청파로49길 34, 3층",7-2-1. 공공 - 구청사 및 별관,서울시(AP),공공WiFi,임대망,2020,실내,37.54546,126.96849,2026-07-29 10:56:05.0
WF201648,용산구,청파어린이영어도서관,"청파로49길 34, 4층",4. 문화관광,서울시(AP),공공WiFi,임대망,2020,실내,37.54541,126.968445,2026-07-29 10:56:05.0
WF201649,용산구,용암어린이영어도서관,신흥로3가길 21-7 2층,4. 문화관광,서울시(AP),공공WiFi,임대망,2020,실내,37.540974,126.98467,2026-07-29 10:56:05.0
WF201650,용산구,용암어린이영어도서관,신흥로3가길 21-7 2층,4. 문화관광,서울시(AP),공공WiFi,임대망,2020,실내,37.540974,126.98467,2026-07-29 10:56:05.0
WF201651,용산구,용산성심모자원,새창로12길 11-3,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2020,실내,37.53909,126.95788,2026-07-29 10:56:05.0
WF201652,용산구,용산성심모자원,새창로12길 11-3,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2020,실내,37.53909,126.95788,2026-07-29 10:56:05.0
WF201653,용산구,용산성심모자원,새창로12길 11-3,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2020,실내,37.53909,126.95788,2026-07-29 10:56:05.0
WF201654,용산구,용산성심모자원,새창로12길 11-3,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2020,실내,37.53909,126.95788,2026-07-29 10:56:05.0
WF201655,용산구,용산성심모자원,새창로12길 11-3,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2020,실내,37.53909,126.95788,2026-07-29 10:56:05.0
WF201656,용산구,용산해오름빌,신흥로 26길 21-3,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2020,실내,37.545677,126.984276,2026-07-29 10:56:05.0
WF201657,용산구,용산해오름빌,신흥로 26길 21-3,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2020,실내,37.545677,126.984276,2026-07-29 10:56:05.0
WF201658,용산구,용산해오름빌,신흥로 26길 21-3,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2020,실내,37.545677,126.984276,2026-07-29 10:56:05.0
WF201659,용산구,용산해오름빌,신흥로 26길 21-3,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2020,실내,37.545677,126.984276,2026-07-29 10:56:05.0
WF201660,용산구,용산문화원,효창원로8길 28,4. 문화관광,서울시(AP),공공WiFi,임대망,2020,실내,37.53338,126.95206,2026-07-29 10:56:05.0
WF201661,용산구,용산문화원,효창원로8길 28,4. 문화관광,서울시(AP),공공WiFi,임대망,2020,실내,37.53338,126.95206,2026-07-29 10:56:05.0
WF201662,용산구,용산문화원,효창원로8길 28,4. 문화관광,서울시(AP),공공WiFi,임대망,2020,실내,37.53338,126.95206,2026-07-29 10:56:05.0
WF201663,용산구,용산문화원,효창원로8길 28,7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.53338,126.95206,2026-07-29 10:56:05.0
WF201664,용산구,장애인커뮤니티센터,서빙고로 245,6-3. 복지 - 장애인,서울시(AP),공공WiFi,임대망,2020,실내,37.52044,126.99114,2026-07-29 10:56:05.0
WF201665,용산구,장애인커뮤니티센터,서빙고로 245,6-3. 복지 - 장애인,서울시(AP),공공WiFi,임대망,2020,실내,37.52044,126.99114,2026-07-29 10:56:05.0
WF201666,용산구,장애인커뮤니티센터,서빙고로 245,6-3. 복지 - 장애인,서울시(AP),공공WiFi,임대망,2020,실내,37.52044,126.99114,2026-07-29 10:56:05.0
WF201667,용산구,장애인커뮤니티센터,서빙고로 245,6-3. 복지 - 장애인,서울시(AP),공공WiFi,임대망,2020,실내,37.52044,126.99114,2026-07-29 10:56:05.0
WF201669,용산구,이태원글로벌빌리지센터,이태원로 211,6-5. 복지 - 여성다문화,서울시(AP),공공WiFi,임대망,2020,실내,37.534927,126.99723,2026-07-29 10:56:05.0
WF201672,용산구,꿈나무종합타운(별관),백범로329 (꿈나무종합타운별관-1층 서실),6-4. 복지 - 아동청소년,서울시(AP),공공WiFi,임대망,2020,실내,37.538525,126.96545,2026-07-29 10:56:05.0
WF201673,용산구,꿈나무종합타운(별관),백범로329 (꿈나무종합타운별관-1층 서당입구,6-4. 복지 - 아동청소년,서울시(AP),공공WiFi,임대망,2020,실내,37.538525,126.96545,2026-07-29 10:56:05.0
WF201674,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201675,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201676,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201677,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201678,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201679,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201680,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201682,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201683,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70)63-70,7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201684,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201685,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201686,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201687,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201688,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201689,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201690,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201691,용산구,용산센트럴파크해링턴스퀘어아파트(공공시설동),서빙고로17 (한강로3가 63-70),7-3. 공공 - 지역,서울시(AP),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201692,용산구,용산구민편의복합시설,한강로3가 63-70,7-3. 공공 - 지역,서울시(단독형),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF201693,용산구,용산구민편의복합시설,한강로3가 63-70,7-3. 공공 - 지역,서울시(단독형),공공WiFi,임대망,2020,실내,37.52581,126.96763,2026-07-29 10:56:05.0
WF250053,용산구,파트너스하우스,한남대로 138,7-1-3. 공공 - 시산하기관,서울시(AP),공공WiFi,임대망,2025,실내,37.540794,127.00472,2026-07-29 10:56:05.0
WF250054,용산구,파트너스하우스,한남대로 138,7-1-3. 공공 - 시산하기관,서울시(AP),공공WiFi,임대망,2025,실내,37.540794,127.00472,2026-07-29 10:56:05.0
WF250072,용산구,용산구보건분소,원효로1가 26-15,7-2-2. 공공 - 구의회 및 보건소,서울시(AP),공공WiFi,자가망,2025,실내,37.53873,126.965866,2026-07-29 10:56:05.0
WF250073,용산구,용산구보건분소,원효로1가 26-15,7-2-2. 공공 - 구의회 및 보건소,서울시(AP),공공WiFi,자가망,2025,실내,37.53873,126.965866,2026-07-29 10:56:05.0
WF250074,용산구,용산구보건분소,원효로1가 26-15,7-2-2. 공공 - 구의회 및 보건소,서울시(AP),공공WiFi,자가망,2025,실내,37.53873,126.965866,2026-07-29 10:56:05.0
WN200001,용산구,용산가족공원,용산동6가 서빙고로 185,3. 공원(하천),서울시(AP),공공WiFi,임대망,2019,실외,37.520863,126.984436,2026-07-29 10:56:05.0
WN200002,용산구,용산가족공원,용산동6가 서빙고로 185,3. 공원(하천),서울시(AP),공공WiFi,임대망,2019,실외,37.521442,126.98432,2026-07-29 10:56:05.0
WN200003,용산구,용산가족공원,용산동6가 서빙고로 185,3. 공원(하천),서울시(AP),공공WiFi,임대망,2019,실외,37.521442,126.98432,2026-07-29 10:56:05.0
WN200004,용산구,용산가족공원,용산동6가 서빙고로 185,3. 공원(하천),서울시(AP),공공WiFi,임대망,2019,실외,37.52355,126.98424,2026-07-29 10:56:05.0
WN200005,용산구,용산가족공원,용산동6가 서빙고로 185,3. 공원(하천),서울시(AP),공공WiFi,임대망,2019,실외,37.52373,126.983604,2026-07-29 10:56:05.0
WN200006,용산구,용산가족공원,용산동6가 서빙고로 185,3. 공원(하천),서울시(AP),공공WiFi,임대망,2019,실외,37.522858,126.98413,2026-07-29 10:56:05.0
WN200007,용산구,용산가족공원,용산동6가 서빙고로 185,3. 공원(하천),서울시(AP),공공WiFi,임대망,2019,실외,37.522545,126.98378,2026-07-29 10:56:05.0
WN200008,용산구,용산가족공원,용산동6가 서빙고로 185,3. 공원(하천),서울시(AP),공공WiFi,임대망,2019,실외,37.52177,126.98349,2026-07-29 10:56:05.0
WN200009,용산구,용산가족공원,용산동6가 서빙고로 185,3. 공원(하천),서울시(AP),공공WiFi,임대망,2019,실외,37.521866,126.98289,2026-07-29 10:56:05.0
YS000001,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000002,용산구,용산구보건소,이태원동 34-87,7-2-2. 공공 - 구의회 및 보건소,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000003,용산구,용산구보건소,이태원동 34-87,7-2-2. 공공 - 구의회 및 보건소,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000004,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000005,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000006,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000007,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000008,용산구,용산구의회,이태원동 34-87,7-2-2. 공공 - 구의회 및 보건소,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000009,용산구,용산구의회,이태원동 34-87,7-2-2. 공공 - 구의회 및 보건소,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000010,용산구,용산구의회,이태원동 34-87,7-2-2. 공공 - 구의회 및 보건소,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000011,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000012,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000013,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000014,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000015,용산구,용산구보건소,이태원동 34-87,7-2-2. 공공 - 구의회 및 보건소,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000016,용산구,용산구보건소,이태원동 34-87,7-2-2. 공공 - 구의회 및 보건소,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000017,용산구,용산구의회,이태원동 34-87,7-2-2. 공공 - 구의회 및 보건소,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000018,용산구,용산구의회,이태원동 34-87,7-2-2. 공공 - 구의회 및 보건소,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000019,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000020,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000021,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000022,용산구,용산구보건소,이태원동 34-87,7-2-2. 공공 - 구의회 및 보건소,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000023,용산구,용산구보건소,이태원동 34-87,7-2-2. 공공 - 구의회 및 보건소,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000024,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000025,용산구,용산구의회,이태원동 34-87,7-2-2. 공공 - 구의회 및 보건소,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000026,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000027,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000028,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000029,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000030,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000031,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000032,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000033,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000034,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000035,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000036,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000037,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000038,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000039,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000040,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000041,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000042,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000043,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000044,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000045,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000046,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000047,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000048,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000049,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000050,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000051,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000052,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2025,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000053,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2017,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000054,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2017,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000055,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2017,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000056,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2017,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000057,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2017,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000058,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2017,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000059,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2017,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000060,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2017,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000061,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2017,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000062,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2017,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000064,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2017,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000065,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2017,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000066,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2022,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000067,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000068,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2022,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000069,용산구,용산구보건소,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000070,용산구,용산구의회,이태원동 34-87,7-2-2. 공공 - 구의회 및 보건소,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000071,용산구,용산구의회,이태원동 34-87,7-2-2. 공공 - 구의회 및 보건소,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS000072,용산구,용산구청,이태원동 34-87,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53235,126.987915,2026-07-29 10:56:06.0
YS010001,용산구,후암동주민센터,후암동 244-109,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.54862,126.97811,2026-07-29 10:56:06.0
YS010002,용산구,후암동주민센터,후암동 244-109,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.54862,126.97811,2026-07-29 10:56:06.0
YS020001,용산구,용산2가동주민센터,용산동2가 11,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.546043,126.98336,2026-07-29 10:56:06.0
YS030001,용산구,남영동주민센터,갈월동 51-19,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.54556,126.97274,2026-07-29 10:56:06.0
YS040001,용산구,청파동주민센터,청파동 2가 91-1,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.545403,126.9677,2026-07-29 10:56:06.0
YS040002,용산구,청파동주민센터,청파동 2가 91-1,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.545403,126.9677,2026-07-29 10:56:06.0
YS040010,용산구,청파도서관,서계동 227-1,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.52626,126.95471,2026-07-29 10:56:06.0
YS040011,용산구,청파도서관,서계동 227-1,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.52626,126.95471,2026-07-29 10:56:06.0
YS050001,용산구,원효로1동주민센터,문배동 19-2,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.53719,126.96772,2026-07-29 10:56:06.0
YS050002,용산구,원효로1동주민센터,문배동 19-2,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.53719,126.96772,2026-07-29 10:56:06.0
YS060001,용산구,원효로2동주민센터,산천동 8-1,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.53432,126.94931,2026-07-29 10:56:06.0
YS060002,용산구,원효로2동주민센터,산천동 8-1,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.53432,126.94931,2026-07-29 10:56:06.0
YS060003,용산구,원효로2동주민센터,산천동 8-1,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.53432,126.94931,2026-07-29 10:56:06.0
YS070001,용산구,효창동주민센터,효창동 255-5,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.542484,126.95964,2026-07-29 10:56:06.0
YS070002,용산구,효창동주민센터,효창동 255-5,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.542484,126.95964,2026-07-29 10:56:06.0
YS080001,용산구,용문동주민센터,도원동 4-5,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.538933,126.95539,2026-07-29 10:56:06.0
YS080002,용산구,용문동주민센터,도원동 4-5,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.538933,126.95539,2026-07-29 10:56:06.0
YS090001,용산구,한강로동주민센터,한강로2가 187-3,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.52626,126.95471,2026-07-29 10:56:06.0
YS090009,용산구,삼각지청소차고지,한강로2가 2-275,7-2-1. 공공 - 구청사 및 별관,자치구,공공WiFi,자가망,2023,실내,37.53449,126.97073,2026-07-29 10:56:06.0
YS100001,용산구,이촌1동주민센터,이촌동 301-179,7-2-3. 공공 - 동주민센터,자치구,공공WiFi,자가망,2023,실내,37.521378,126.97101,2026-07-29 10:56:06.0
