parcel_id,pnu,jibun,land_use_code,ownership_type,area,lng,lat,dist_to_school,dist_to_nosmoking_zone,dist_to_childcare_center,dist_to_tunnel,dist_to_overpass,complaint_count,building_use,target_label
390815,1117000000000005160,한남동 63-1 도,도,국유지,1269.2683920534328,127.00806528666985,37.534986750249246,516.2641773,89.69419331,89.60427052,470.48773972,556.50475613,180,미지정,0
390816,1117000000000005161,한남동 253-9도,도,국유지,58.0693666562438,127.00854395416279,37.5327641442971,760.60211971,287.32449632,287.41706795,320.98620835,314.80345835,180,미지정,0
390817,1117000000000005162,한남동 253-8도,도,국유지,30.06715412158519,127.00845516943991,37.53285791973899,748.14730403,274.48733235,274.58124723,332.6981451,327.74081037,180,미지정,0
390818,1117000000000005163,한남동 759-4도,도,국유지,233.64153155696113,126.99994450432462,37.5326127694154,321.00094201,407.02321633,218.17014085,1118.36651899,928.73448169,180,미지정,0
390819,1117000000000005164,한남동 726-469 도,도,국유지,994.6788934066426,127.00218807783723,37.54510049853815,461.57571442,229.19943044,98.07441558,182.6646862,588.30016068,180,미지정,0
390820,1117000000000005165,한남동 760-31 도,도,국유지,345.87105650961166,126.99953703385084,37.532653429341295,285.08552555,400.7245705,224.39152331,1117.5647218,916.37605994,180,미지정,0
390821,1117000000000005166,한남동 726-408 도,도,국유지,509.0527133960277,127.0041937276914,37.54000722869659,152.9026324,199.49906525,563.99155642,397.43035848,579.15206521,180,미지정,0
390822,1117000000000005167,한남동 755-15도,도,국유지,32.01930905831978,126.99920330290031,37.53279147099673,256.56119012,386.36817631,223.47309458,1106.28489026,895.7622337,180,미지정,0
390823,1117000000000005168,한남동 405-3도,도,국유지,17.290252180944663,127.01114317115838,37.53099676595745,1034.27187908,329.192669,578.3963413,24.96949183,105.996968,180,미지정,0
390824,1117000000000005169,한남동 11-401도,도,국유지,186.874877310358,127.0114205310288,37.53184427411043,965.31260961,309.3321755,526.03676488,48.07156445,196.7771082,180,미지정,1
390825,1117000000000005170,한남동 11-400도,도,국유지,366.24905449245125,127.01167617215981,37.532023043699525,961.02396737,284.16477174,529.95808823,36.92142816,225.42108625,180,미지정,0
390826,1117000000000005171,한남동 11-417도,도,국유지,292.4835488945246,127.0117628962491,37.53204605215495,963.22110059,279.92668621,534.27984112,31.24572212,231.7231299,180,미지정,0
390827,1117000000000005172,한남동 11-14도,도,국유지,99.00143114896491,127.01170898523581,37.53225349308031,941.5817034,258.66197707,516.33727843,45.92750147,248.86115534,180,미지정,0
390828,1117000000000005173,한남동 11-383도,도,국유지,12.532154936343431,127.01137813398564,37.532196336986296,930.41936754,273.49917742,497.40483905,69.12041948,229.97399538,180,미지정,1
390829,1117000000000005174,한남동 11-337도,도,국유지,256.3816235419363,127.01124819249411,37.53236111774759,908.82799611,260.87652351,476.9172479,87.64680872,242.65471515,180,미지정,1
390830,1117000000000005175,한남동 434-3도,도,국유지,102.17712810059311,127.01094772070469,37.53076533728577,1049.06730251,300.53376197,588.41123587,23.12617068,75.65245945,180,미지정,1
390831,1117000000000005176,한남동 428-1도,도,국유지,217.88151789741823,127.01108468657515,37.53101985241634,1029.57202011,326.45918119,573.17207692,30.63107482,104.44009565,180,미지정,0
390832,1117000000000005177,한남동 425도,도,국유지,30.23951913230121,127.01055421627468,37.53097321692349,1013.00975114,286.34595009,549.55864679,64.86342595,77.13581035,180,미지정,0
390833,1117000000000005178,한남동 419-1도,도,국유지,280.008710721042,127.01055023669555,37.531038088573965,1006.36898688,290.805729,543.42102141,69.35456622,84.00108394,180,미지정,0
390834,1117000000000005179,한남동 422-1도,도,국유지,156.4023230014718,127.01008588961716,37.53082707970061,1010.7159254,244.75409828,541.42068008,97.53958907,61.51756484,180,미지정,0
390835,1117000000000005180,한남동 726-263도,도,국유지,29.301545618101954,127.00303599999998,37.54660133333333,641.06922596,237.72830404,174.99773653,325.84028824,764.75418652,180,미지정,1
390836,1117000000000005181,한남동 732-197도,도,국유지,164.20105952979065,126.9989581811492,37.53321498681681,244.25392019,341.92628083,198.26029749,1063.33453285,845.79904595,180,미지정,0
390837,1117000000000005182,한남동 726-466도,도,국유지,1918.155030379945,127.00261726747574,37.54626038129947,595.41570894,238.70113739,148.28873531,275.92693823,712.25740222,180,미지정,0
390838,1117000000000005183,한남동 729-44도,도,국유지,1421.102912581875,127.00262182095949,37.537998818251346,295.09847829,89.28045388,300.05955042,535.10254089,549.33105014,180,미지정,1
390839,1117000000000005184,한남동 381-1도,도,국유지,118.53501164354384,127.01011796656458,37.53107375842091,986.73452029,266.36051422,519.27337388,103.89080019,87.19489809,180,미지정,1
390840,1117000000000005185,한남동 390-9도,도,국유지,11.207983068889007,127.01098865164116,37.531186078628735,1009.2999336,330.96665937,553.46203322,48.59191141,114.44998415,180,미지정,0
390841,1117000000000005186,한남동 390-5도,도,국유지,107.67482990445569,127.01086792099429,37.53133910510812,989.29119363,334.04278278,533.54833445,66.20293934,124.73496687,180,미지정,0
390842,1117000000000005187,한남동 390-6도,도,국유지,94.93157052330207,127.01060218063448,37.53137296844751,975.10488396,319.86504136,516.04699178,88.32224555,121.24961465,180,미지정,0
390843,1117000000000005188,한남동 463-1 도,도,국유지,219.83126483904198,127.00997524008004,37.530211111148304,1070.36404763,195.02999405,484.33923351,116.17613759,7.95836403,180,미지정,1
390844,1117000000000005189,한남동 455-1도,도,국유지,156.47645681462018,127.01042726199806,37.53056134434658,1049.80640042,249.66754832,582.09329934,66.18183922,30.13667649,180,미지정,0
390845,1117000000000005190,한남동 459-2도,도,국유지,1369.878080379567,127.01032798764547,37.530197012445235,1083.46256556,221.56457554,514.31648621,89.74511795,0.0,180,미지정,1
390846,1117000000000005191,한남동 421-1 도,도,국유지,37.02320954017341,127.01009868865926,37.53101044727081,992.48039906,260.04091582,524.40780024,102.48847585,80.71639767,180,미지정,1
390847,1117000000000005192,한남동 418-1도,도,국유지,145.44853735365905,127.01040997724793,37.53126040896368,978.75840688,299.09931428,516.08647894,94.20529515,106.42875258,180,미지정,0
390848,1117000000000005193,한남동 461 도,도,국유지,1341.6542062037624,127.01002709620971,37.53047239515118,1045.08344405,215.16639901,479.80196512,102.73563071,29.67475469,180,미지정,0
390849,1117000000000005194,한남동 459-8 도,도,국유지,166.3070612763986,127.00998740038344,37.53012014402006,1080.1699147,190.93101822,488.82298135,119.84016781,0.0,180,미지정,0
390850,1117000000000005195,한남동 755-8 도,도,국유지,407.1829975277651,126.99915151608343,37.53258668789175,250.88979639,409.37434244,245.54215352,1129.43912592,917.38192613,180,미지정,0
390851,1117000000000005196,한남동 726-406 도,도,국유지,154.0873363101855,127.00412743735015,37.54038819362574,184.9390164,191.38747117,521.30544615,361.36953905,565.82593049,180,미지정,1
390852,1117000000000005197,한남동 732-243 도,도,국유지,16.303948018699884,126.99806033333334,37.532827,156.89443866,402.48018941,285.12556559,1121.68375374,879.80902922,180,미지정,1
390853,1117000000000005198,한남동 732-185도,도,국유지,130.470758496318,126.99788257243107,37.53285367463659,142.06349444,404.99563177,295.17727181,1122.60243022,876.00312435,180,미지정,1
390854,1117000000000005199,한남동 754-7 도,도,국유지,68.21268443303416,126.99855242841741,37.53284737882602,200.18128515,388.57911534,252.57315075,1110.07421112,881.36397355,180,미지정,0
390855,1117000000000005200,한남동 752-15 도,도,국유지,21.983740624738857,126.99961615305666,37.533046421835486,296.54769469,357.21816896,181.51734308,1073.42749599,875.22407966,180,미지정,1
390856,1117000000000005201,한남동 732-129도,도,국유지,330.99242754856823,126.9982651156458,37.533124901993666,182.90660013,365.43016103,249.95859293,1085.34321734,848.18871835,180,미지정,1
390857,1117000000000005202,한남동 752-16 도,도,국유지,42.800176337594166,126.99956564412867,37.533029999618,291.83476246,358.95451379,185.06435665,1075.76769527,876.03124424,180,미지정,0
390858,1117000000000005203,한남동 752-13 도,도,국유지,29.262643035966903,126.99949662783557,37.53308736166053,287.01310069,352.56069579,182.15379416,1070.20625402,868.51410276,180,미지정,0
390859,1117000000000005204,한남동 753-18도,도,국유지,21.184290608623996,126.99889258138457,37.53302572501351,233.35308021,363.55654214,217.89807856,1085.02789889,865.66091741,180,미지정,0
390860,1117000000000005205,한남동 459-4도,도,국유지,280.77676719333977,127.01067015280739,37.530286562506554,1086.42075593,253.09145565,619.28810094,59.80289458,23.77901024,180,미지정,0
390861,1117000000000005206,한남동 458-1도,도,국유지,58.21822606306523,127.01078028233216,37.53049770042407,1069.24902319,272.53674218,604.5768004,38.2578324,45.62121657,180,미지정,0
390862,1117000000000005207,한남동 457-2도,도,국유지,18.045746843330562,127.0109013116789,37.53049671586482,1073.97156539,281.8707562,610.55722137,29.1539162,54.11674292,180,미지정,1
390863,1117000000000005208,한남동 434-2도,도,국유지,36.851806012913585,127.0110015218954,37.53055737481698,1071.83343777,292.86150066,609.99492983,18.03090248,65.24225671,180,미지정,0
390864,1117000000000005209,한남동 368-1 도,도,국유지,11.727837556041777,127.00947158552904,37.531783979506486,891.76329666,301.63375598,422.29426125,195.38634282,180.43404299,180,미지정,0
390865,1117000000000005210,한남동 371-2 도,도,국유지,35.42877593031153,127.00949395620471,37.53163812478656,907.48150113,287.75631399,437.30950451,183.99374759,164.95429099,180,미지정,0
390866,1117000000000005211,한남동 370 도,도,국유지,31.200609220191836,127.00950030639834,37.531732573180314,898.00612358,297.48197642,428.5009308,189.90056456,174.18954061,180,미지정,0
390867,1117000000000005212,한남동 371 도,도,국유지,35.88003768818453,127.00952958418773,37.5316534565049,907.10826606,290.65792158,437.39466033,182.50469801,165.1308525,180,미지정,1
390868,1117000000000005213,한남동 390-12도,도,국유지,117.47885776683688,127.00984039347001,37.53205615150376,877.36758968,342.90802278,414.98203009,183.22891702,198.94673544,180,미지정,1
390869,1117000000000005214,한남동 390-2도,도,국유지,52.129950150847435,127.00998806611469,37.53210427236232,878.22700595,353.68652693,418.64382045,174.01399534,201.87916527,180,미지정,0
390870,1117000000000005215,한남동 458-2도,도,국유지,11.54653129633516,127.01087419031434,37.53045006343811,1077.59386328,277.33668195,613.54407471,34.26009029,49.0933864,180,미지정,1
390871,1117000000000005216,한남동 390-1도,도,국유지,79.7694359254092,127.00971264270638,37.53206026393245,872.18902385,338.37420431,408.01483884,193.50137923,202.08140916,180,미지정,0
390872,1117000000000005217,한남동 390-13도,도,국유지,99.855178758502,127.01043363591705,37.532168078151095,890.09630951,314.94925525,438.87915534,142.11647658,207.10842975,180,미지정,0
390873,1117000000000005218,한남동 390-14도,도,국유지,207.9314120709896,127.01069930030036,37.53204543916305,913.41592263,314.06221899,464.89584123,115.01610143,196.16957429,180,미지정,0
390874,1117000000000005219,한남동 1-288도,도,국유지,25.12317779660225,127.01059033333334,37.532253,888.63152838,299.40496466,441.69958731,134.04159082,217.62072365,180,미지정,0
390875,1117000000000005220,한남동 390-7도,도,국유지,138.1630569351837,127.01078279202169,37.53201977402253,919.5484089,313.00550918,472.07335003,107.14682139,194.78851388,180,미지정,0
390876,1117000000000005221,한남동 128-1 도,도,국유지,89.80174438189715,127.00947970182432,37.530713928100646,1002.71600055,199.40040336,426.04986163,149.32395732,78.65131404,180,미지정,0
390877,1117000000000005222,한남동 129-3 도,도,국유지,236.28102287370712,127.00944823644926,37.5308258193588,990.09642761,207.69793105,420.40258973,153.16619956,90.55666494,180,미지정,0
390878,1117000000000005223,한남동 390-3도,도,국유지,206.72440541733522,127.0104374474287,37.532194431966666,887.69360101,312.34955624,436.96968354,143.14170628,210.04658661,180,미지정,0
390879,1117000000000005224,한남동 11-322도,도,국유지,159.2930215880042,127.0108476717063,37.532339190797316,891.95261276,279.26692376,451.59751514,118.10103476,230.65889448,180,미지정,0
390880,1117000000000005225,한남동 390-4도,도,국유지,178.87543511285912,127.0110634958867,37.5316099932909,971.34441176,344.19765618,522.15308462,64.41861701,159.21716996,180,미지정,0
390881,1117000000000005226,한남동 130-1도,도,국유지,18.698006800026633,127.0099559268101,37.53102864935292,985.63278594,253.1187271,516.29637752,114.94201786,86.50245592,180,미지정,0
390882,1117000000000005227,한남동 130 도,도,국유지,23.93656775355339,127.00994909289618,37.531053153005466,982.89342094,254.79697991,513.63627603,116.51665236,89.2540179,180,미지정,0
390883,1117000000000005228,한남동 381-4도,도,국유지,98.19358423486119,127.00982370589607,37.531213155585526,962.22070012,261.97165429,492.71828245,134.09755994,109.89802292,180,미지정,0
390884,1117000000000005229,한남동 381-2도,도,국유지,40.62827254389413,127.00978815525777,37.531304554187294,951.6526071,268.49195283,482.35789074,141.7912218,120.46142537,180,미지정,0
390885,1117000000000005230,한남동 381-6도,도,국유지,30.023686117259786,127.0099246508196,37.531003841746994,987.09423278,249.22889211,517.32819269,116.57064837,85.03999243,180,미지정,0
390886,1117000000000005231,한남동 129-5도,도,국유지,15.284073672140948,127.00986912195124,37.5310055198973,985.03202535,246.20517694,514.7777992,121.26655288,87.32411094,180,미지정,0
390887,1117000000000005232,한남동 135-5도,도,국유지,15.951125227380544,127.00957103761789,37.53142356242315,932.1040996,269.7145057,461.42598224,165.04354871,140.6460749,180,미지정,0
390888,1117000000000005233,한남동 373-4도,도,국유지,71.66707114200108,127.00958931022286,37.531459334268696,929.03903523,273.96994401,458.7365839,165.77671004,143.43291188,180,미지정,0
390889,1117000000000005234,한남동 372-1 도,도,국유지,15.56845567934215,127.00958693047679,37.531503211720214,924.45517779,278.14116404,454.38858875,168.6327835,147.89310098,180,미지정,0
390890,1117000000000005235,한남동 373-3도,도,국유지,29.567376068793237,127.00952246593678,37.531483994912634,924.27508143,273.58244654,453.48049163,172.22927413,148.58479451,180,미지정,0
390891,1117000000000005236,한남동 365-1도,도,국유지,47.02910115197301,127.00948880037546,37.531538332881375,917.56856402,277.60270587,446.7618126,178.0087112,155.30604072,180,미지정,0
390892,1117000000000005237,한남동 465-7 도,도,국유지,82.03762387018651,127.00982723866468,37.53012260757349,1074.91257707,178.7573652,475.50424751,132.22213155,7.03767113,180,미지정,0
390893,1117000000000005238,한남동 471-3도,도,국유지,103.43365341599565,127.0095300907036,37.53014626267368,1063.58609203,158.30452353,450.12731556,155.21884613,32.03037132,180,미지정,1
390894,1117000000000005239,한남동 471-7 도,도,국유지,178.74619260290638,127.0098238361278,37.530263949617186,1060.11152718,187.01592701,469.76615645,126.31909007,20.20938209,180,미지정,1
390895,1117000000000005240,한남동 386-3도,도,국유지,32.77529002027586,127.00975610745287,37.531342636236666,946.65749116,270.45215401,477.28109923,146.4016325,125.46001387,180,미지정,0
390896,1117000000000005241,한남동 373-5 도,도,국유지,48.84904006868601,127.00966712805837,37.53139367302607,938.39869963,271.09012719,468.46043531,156.06958101,133.86515119,180,미지정,0
390897,1117000000000005242,한남동 481-1 도,도,국유지,64.55068237811793,127.00929058036982,37.53049202335362,1020.42859568,169.71511358,416.97046565,166.8304594,69.70129997,180,미지정,0
390898,1117000000000005243,한남동 128-2 도,도,국유지,180.2019779421389,127.00941079175968,37.530673257163336,1004.90116641,192.10199225,421.32333459,155.27470434,78.22455501,180,미지정,1
390899,1117000000000005244,한남동 452-2도,도,국유지,17.59936020663008,127.0096437993311,37.53063529877369,1015.93264628,202.16906043,442.30275131,134.67433214,63.39199521,180,미지정,0
390900,1117000000000005245,한남동 471-6 도,도,국유지,117.59447672963142,127.00973805188956,37.530241180654045,1059.83666605,179.36665454,463.4852086,134.30896808,22.26904462,180,미지정,0
390901,1117000000000005246,한남동 474-2 도,도,국유지,552.6101510394365,127.0097506826024,37.530456120482384,1037.87319284,195.07929133,456.91517322,127.08839707,41.58447141,180,미지정,0
390902,1117000000000005247,한남동 473-1 도,도,국유지,414.0909462008858,127.00959242528123,37.53045625101574,1032.99807806,184.78755584,443.56831638,140.88848793,49.2795964,180,미지정,0
390903,1117000000000005248,한남동 149-11 도,도,국유지,22.89656322193332,127.0088362654956,37.531447299200224,907.14075966,247.38390521,356.51825039,224.1473974,177.90778911,180,미지정,0
390904,1117000000000005249,한남동 373-2도,도,국유지,58.15853398665786,127.0094181331984,37.531612408057136,907.61005706,282.33048639,436.55183843,187.78845755,165.50935303,180,미지정,0
390905,1117000000000005250,한남동 149-7 도,도,국유지,265.97912409109995,127.00897976177478,37.531391639262836,917.05795451,245.20928373,441.91993625,210.05727692,165.77901381,180,미지정,0
390906,1117000000000005251,한남동 371-1 도,도,국유지,41.476636135950685,127.00944819422106,37.5316274800536,907.05035817,284.96236274,436.36430987,186.57267928,165.73047012,180,미지정,0
390907,1117000000000005252,한남동 370-2 도,도,국유지,39.55384954321198,127.0094025403026,37.5316763702877,900.50857029,288.24303428,429.6634409,193.0189156,172.41223237,180,미지정,0
390908,1117000000000005253,한남동 369-3도,도,국유지,17.03504143562168,127.00936394145313,37.53169608810826,897.20804584,288.89973273,426.10463983,197.06514268,175.9562325,180,미지정,0
390909,1117000000000005254,한남동 370-3 도,도,국유지,39.60288191400468,127.00945416076293,37.53171114854265,898.64826558,293.6254566,428.52466653,191.69112719,173.77996728,180,미지정,0
390910,1117000000000005255,한남동 368-8 도,도,국유지,107.62515950994566,127.00940218032389,37.531802986752965,887.47454717,301.14655476,417.3946084,201.53856513,184.95544744,180,미지정,0
390911,1117000000000005256,한남동 339-5도,도,국유지,27.129489328712225,127.0092821628398,37.53181633134455,882.13545628,298.60453244,410.92740282,210.85894795,191.13346345,180,미지정,0
390912,1117000000000005257,한남동 350-1 도,도,국유지,28.198696218430996,127.00925778546993,37.53185602145301,877.24625572,301.98596241,406.0284312,215.24893382,196.03261846,180,미지정,1
390913,1117000000000005258,한남동 339-8도,도,국유지,39.75482918322086,127.00935677042979,37.5318836010693,877.67383885,307.93870158,407.63667787,210.16722428,194.75721245,180,미지정,0
390914,1117000000000005259,한남동 348-3 도,도,국유지,49.88853991078213,127.00923455278082,37.53190708524236,871.22095152,306.63347394,400.07106375,220.32657156,201.99456169,180,미지정,1
390915,1117000000000005260,한남동 348-1 도,도,국유지,20.664671286940575,127.00931001028563,37.53189673771659,874.7667342,307.82402994,404.32170259,214.33448472,197.89508776,180,미지정,1
390916,1117000000000005261,한남동 120-3도,도,국유지,94.82440380065236,127.00857621891161,37.53079552265674,969.55004815,171.55749613,346.64729227,229.57692701,140.30637786,180,미지정,0
390917,1117000000000005262,한남동 132-1 도,도,국유지,335.0824908085633,127.00926022641531,37.53101882772688,964.30510024,217.11631205,399.77620666,173.41079966,117.58538301,180,미지정,0
390918,1117000000000005263,한남동 143-2도,도,국유지,63.84391113370657,127.00892646834659,37.531016607252596,955.04721187,204.4705003,370.85570266,202.15612937,134.23570198,180,미지정,0
390919,1117000000000005264,한남동 126-10 도,도,국유지,19.33563960995525,127.00902167562997,37.531054112971425,953.72253226,211.49207368,378.33038284,194.8295092,132.49602813,180,미지정,0
390920,1117000000000005265,한남동 126-7 도,도,국유지,321.5107594705187,127.00923964128027,37.53089810220147,976.33696419,204.52683276,400.65341934,172.55922782,107.38760842,180,미지정,1
390921,1117000000000005266,한남동 143-1도,도,국유지,36.98887763917446,127.00882407045924,37.53106040034478,947.66320269,205.97761924,361.03750226,212.01715409,143.76216123,180,미지정,0
390922,1117000000000005267,한남동 517-4도,도,국유지,186.30952528811758,127.00862855941695,37.53036536687466,1016.79104815,127.57109801,367.22797748,226.64270582,115.31386559,180,미지정,0
390923,1117000000000005268,한남동 495-1 도,도,국유지,126.62497626896948,127.00885872144106,37.530108433507664,1049.72850346,112.66414724,397.60790955,212.78740148,90.48811777,180,미지정,0
390924,1117000000000005269,한남동 143-6 도,도,국유지,134.07872217451222,127.00900269167731,37.53121663710749,936.09228472,227.61132943,373.80485435,201.32812103,148.43462955,180,미지정,1
390925,1117000000000005270,한남동 143-5도,도,국유지,23.774626271799207,127.00905258682349,37.531293872017066,929.41733399,237.19294197,377.11868596,200.03159699,153.17576484,180,미지정,0
390926,1117000000000005271,한남동 142-1도,도,국유지,155.7687097004382,127.0091003443965,37.53123453671106,937.02546851,232.64763246,382.09906637,193.79775028,145.35398499,180,미지정,0
390927,1117000000000005272,한남동 143-8도,도,국유지,50.12937822903041,127.00913053832355,37.5311512954664,946.62742963,225.22365356,386.0271596,188.36228518,136.16763317,180,미지정,1
390928,1117000000000005273,한남동 509-8 도,도,국유지,116.3193872612901,127.0084321894099,37.53010268108853,1040.63203382,94.1854754,364.37758783,249.32594749,128.1524573,180,미지정,0
390929,1117000000000005274,한남동 516-4도,도,국유지,91.86735075362958,127.00839967857333,37.530217371420434,1027.5854135,105.53209259,355.89582008,249.34073402,131.92467102,180,미지정,0
390930,1117000000000005275,한남동 488-1도,도,국유지,358.2573084796313,127.0092109222186,37.53028264156102,1040.29296692,147.46042971,418.30579952,177.71740569,63.55525597,180,미지정,0
390931,1117000000000005276,한남동 118-6도,도,국유지,12.404910700395703,127.00923182667724,37.530670934625,999.95446458,182.69872981,406.15678428,171.08829607,87.48981864,180,미지정,0
390932,1117000000000005277,한남동 522-2도,도,국유지,729.0451460964978,127.00753845450144,37.530499880744934,981.0592895,141.86459089,273.91824302,321.19602313,212.38359915,180,미지정,0
390933,1117000000000005278,한남동 519-4도,도,국유지,42.232636113185436,127.00817303875337,37.53052010375532,990.21440878,135.70149391,323.45533319,265.06599836,158.85364525,180,미지정,0
390934,1117000000000005279,한남동 149-6 도,도,국유지,552.6747422402259,127.00870921836355,37.531695671627794,877.44210414,271.56114205,401.6770931,246.21439925,207.11176703,180,미지정,0
390935,1117000000000005280,한남동 516-13도,도,국유지,37.425719200633466,127.00838570659677,37.5303839566623,1009.34879766,123.20949249,346.76009013,247.65770218,136.56446482,180,미지정,0
390936,1117000000000005281,한남동 139 도,도,국유지,16861.8872443313,127.0085994306986,37.53217715614556,823.6869534,322.58019977,348.52324813,283.13854464,257.0985599,180,미지정,0
390937,1117000000000005282,한남동 115-3 도,도,국유지,1385.5258000930771,127.00832693940035,37.531237212902106,916.42180911,216.11367529,314.37438715,259.32146753,188.37555169,180,미지정,0
390938,1117000000000005283,한남동 174-1도,도,국유지,240.0499947235221,127.00838830241109,37.53178351769512,859.63089559,276.9872477,382.96344587,275.87217323,230.92149517,180,미지정,1
390939,1117000000000005284,한남동 174-2도,도,국유지,42.29061550763436,127.00843109974485,37.531986144127444,839.23076652,299.73907916,362.87806595,283.57600751,247.55457796,180,미지정,0
390940,1117000000000005285,한남동 183-3 도,도,국유지,50.99204216711223,127.00835969917918,37.53209112972939,826.23090495,310.78469868,349.79148854,295.1171094,260.75812528,180,미지정,0
390941,1117000000000005286,한남동 200-2도,도,국유지,10.73696358781308,127.00828555763665,37.53216241997868,816.74603608,318.24939081,340.18140168,304.92562927,270.96955549,180,미지정,0
390942,1117000000000005287,한남동 557-55도,도,국유지,20.061962993699126,127.00680764009782,37.529619003585985,1069.08185399,118.69820277,288.31391423,402.04530327,276.41393092,180,미지정,0
390943,1117000000000005288,한남동 88-1 도,도,국유지,4847.325497308222,127.0072654166534,37.53179956581144,834.81385119,286.89449335,217.22725867,367.64753974,300.0918414,180,미지정,0
390944,1117000000000005289,한남동 107-13 도,도,국유지,2213.117064972059,127.0067813746924,37.531358601420685,876.90737867,256.1273398,177.49175855,395.51937978,308.78421664,180,미지정,0
390945,1117000000000005290,한남동 830-1 도,도,국유지,451.850998054666,127.00765764150417,37.53190047957939,830.69167636,291.21107517,252.69965912,339.7527576,282.19270678,180,미지정,0
390946,1117000000000005291,한남동 557-110 도,도,국유지,31.814494784921408,127.0067105837188,37.52994541103916,1032.19033126,141.38556568,254.86820434,401.65935305,280.66835672,180,미지정,0
390947,1117000000000005292,한남동 533-2 도,도,국유지,746.8019523289986,127.00692582923254,37.52895212797974,1143.77422086,109.80381512,355.19567983,419.70225618,289.53258304,180,미지정,0
390948,1117000000000005293,한남동 557-106 도,도,국유지,273.40389773162315,127.00668345566757,37.529051464769694,1130.79015524,127.25378459,334.78348324,434.3197216,304.71766814,180,미지정,0
390949,1117000000000005294,한남동 534-1 도,도,국유지,251.12458422780037,127.00690220472953,37.529070433992246,1130.49903613,107.94115334,342.96721376,415.85769669,286.04246614,180,미지정,1
390950,1117000000000005295,한남동 828-2 도,도,국유지,77.65043620701181,127.00707862280755,37.53217371618975,791.07632894,320.96451667,207.80008077,398.9072637,339.95919574,180,미지정,0
390951,1117000000000005296,한남동 200-1도,도,국유지,81.2065187743865,127.00806814613031,37.532156677800586,811.96389667,317.14339658,335.15521271,320.81945534,281.0802276,180,미지정,0
390952,1117000000000005297,한남동 208-1도,도,국유지,116.81133799999952,127.00794121259707,37.53233516512001,789.88634957,312.99181225,313.11897597,340.89039901,303.75833105,180,미지정,1
390953,1117000000000005298,한남동 557-17도,도,국유지,14.945917392149568,127.00686334383545,37.529616129635706,1069.90241743,113.91033546,291.60087334,397.42076085,271.63529301,180,미지정,0
390954,1117000000000005299,한남동 557-13도,도,국유지,38.053917502984405,127.0067887492051,37.52973071839821,1056.57817448,124.51527073,277.55332192,400.3004174,276.06122674,180,미지정,1
390955,1117000000000005300,한남동 557-118도,도,국유지,185.5505719606299,127.00675679798033,37.52981528426915,1046.95956415,130.95123772,268.5072102,400.75284836,277.72271558,180,미지정,0
390956,1117000000000005301,한남동 525-13 도,도,국유지,2084.029366705392,127.00687629506649,37.52948169195145,1084.86135935,109.09616483,304.11650369,400.90832433,273.72099707,180,미지정,0
390957,1117000000000005302,한남동 538-3도,도,국유지,103.3474301211536,127.00685896459254,37.52864501789359,1177.11110877,130.7498621,381.77145175,441.18088893,310.83800048,180,미지정,0
390958,1117000000000005303,한남동 537-4도,도,국유지,37.872882874682546,127.0070279934378,37.528759838103866,1165.9493871,111.2714828,378.11390742,421.86418896,291.50184336,180,미지정,0
390959,1117000000000005304,한남동 537-1도,도,국유지,12.900623054243624,127.00703701013941,37.52879949404309,1161.66102783,108.28127449,374.77304183,418.99580205,288.62613828,180,미지정,0
390960,1117000000000005305,한남동 557-9도,도,국유지,11.007047422754113,127.00667152881758,37.52988755080214,1038.26214013,141.29130222,257.52156038,406.3379335,284.51666424,180,미지정,0
390961,1117000000000005306,한남동 525-1 도,도,국유지,20.571950050769374,127.00694730058815,37.530182201239874,1008.29101679,140.67263269,251.03747654,376.6316853,259.63423419,180,미지정,0
390962,1117000000000005307,한남동 525-9 도,도,국유지,74.16487230476923,127.00686832447091,37.530247181878316,1000.32277833,150.70523148,241.03489427,382.63235043,267.02294181,180,미지정,0
390963,1117000000000005308,한남동 537-6도,도,국유지,175.0070250495919,127.00690681792702,37.52876945910645,1163.77500707,119.91055112,371.75376317,430.6673097,300.30063975,180,미지정,0
390964,1117000000000005309,한남동 532-4 도,도,국유지,34.9492842098698,127.0072206777544,37.52896297936842,1145.54513412,85.35351155,368.58094358,396.02374786,265.68961913,180,미지정,0
390965,1117000000000005310,한남동 504-2잡,잡,국유지,25.266295216977596,127.00890478198407,37.529605088526495,1104.62447826,79.68915773,428.43909624,231.29156756,100.95166264,180,미지정,0
390966,1117000000000005311,한남동 526-4 도,도,국유지,104.18443654291332,127.00685599058377,37.52990785951036,1037.63691111,128.22849624,266.55513002,389.92396039,268.09236735,180,미지정,1
390967,1117000000000005312,한남동 557-117도,도,국유지,11.061018957581837,127.00671911869918,37.52989733200295,1037.57412294,138.093156,259.39896322,401.99753609,280.24271688,180,미지정,1
390968,1117000000000005313,한남동 525-11 도,도,국유지,200.78509372938424,127.00677407924952,37.53013069854725,1012.28161457,148.41193648,243.72708464,392.60271226,274.74557509,180,미지정,1
390969,1117000000000005314,한남동 538-2도,도,국유지,68.37824750621803,127.00682599999999,37.528688333333335,1172.05202572,130.62389904,376.15741056,441.30434944,310.9363442,180,미지정,0
390970,1117000000000005315,한남동 537-5도,도,국유지,14.20540433935821,127.00696333333335,37.52873033333333,1168.60110698,117.85142532,378.01312068,428.45124106,298.08882468,180,미지정,0
