"노드링크 유형","노드 WKT","노드 ID","노드 유형 코드","링크 WKT","링크 ID","링크 유형 코드","시작노드 ID","종료노드 ID","링크 길이","시군구코드","시군구명","읍면동코드","읍면동명","지하철역코드","지하철역명","리프트","엘리베이터"
"LINK","","0","","LINESTRING(126.98617029383247 37.57686021898668,126.98609303837281 37.57696423864115,126.98629502432829 37.577054105256536)","77412","1000","211602","211629","33.8520","1111000000","종로구","1111014700","재동","269","안국","0","0"
"LINK","","0","","LINESTRING(126.9851435452293 37.57623685460541,126.98515892357797 37.57622646659184)","84092","1000","214012","211632","1.7820","1111000000","종로구","1111013400","경운동","269","안국","0","0"
"LINK","","0","","LINESTRING(126.98508166500837 37.57634230704296,126.98515892357797 37.57622646659184)","83843","1000","211640","211632","14.5560","1111000000","종로구","1111013400","경운동","269","안국","0","0"
"LINK","","0","","LINESTRING(126.98532523047425 37.57646291633778,126.98617029383247 37.57686021898668)","92528","1000","211638","211602","86.7000","1111000000","종로구","1111014700","재동","269","안국","0","0"
"LINK","","0","","LINESTRING(126.98629502432829 37.577054105256536,126.98635611229932 37.577084297916265)","97293","1000","211629","134209","6.3520","1111000000","종로구","1111014700","재동","269","안국","0","0"
"LINK","","0","","LINESTRING(126.9844355862731 37.576214551990894,126.98467915221804 37.57632570546306,126.98476829617726 37.57619804536121)","103077","1000","211622","211688","41.0110","1111000000","종로구","1111013400","경운동","269","안국","0","0"
"LINK","","0","","LINESTRING(126.98423960679328 37.575836239640736,126.9848425820982 37.576094026179014,126.98476829617726 37.57619804536121)","147289","1000","211634","211688","73.7420","1111000000","종로구","1111013400","경운동","269","안국","0","0"
"LINK","","0","","LINESTRING(126.98626240736726 37.57672782953704,126.98641983919927 37.57678695498737,126.9864494278781 37.57669076514856)","159368","1000","211633","211270","26.3690","1111000000","종로구","1111013400","경운동","269","안국","0","0"
"LINK","","0","","LINESTRING(126.98626240736726 37.57672782953704,126.986030714015 37.57664978079645,126.98608418079209 37.57652651813186)","198922","1000","211633","211276","36.6970","1111000000","종로구","1111013400","경운동","269","안국","0","0"
"LINK","","0","","LINESTRING(126.98508166500837 37.57634230704296,126.98532523047425 37.57646291633778)","75422","1000","211640","211638","25.3400","1111000000","종로구","1111013400","경운동","269","안국","0","0"
"LINK","","0","","LINESTRING(126.99164572166939 37.57229635958097,126.99173917418625 37.5723088731524,126.9917424724051 37.57239839713687,126.99183426224357 37.572491218588375)","183848","1000","211624","211578","31.4220","1111000000","종로구","1111015100","묘동","265","종로3가","0","0"
"NODE","POINT(127.01168715821836 37.57199946963154)","211848","1","","0","","","","","1111000000","종로구","1111017400","창신동","272","동대문","0","0"
"NODE","POINT(126.98629502432829 37.577054105256536)","211629","0","","0","","","","","1111000000","종로구","1111014700","재동","269","안국","0","0"
"LINK","","0","","LINESTRING(126.98629502432829 37.577054105256536,126.98612546537694 37.577128985009004)","181798","1000","211629","211278","17.1290","1111000000","종로구","1111014700","재동","269","안국","0","0"
"LINK","","0","","LINESTRING(126.98476829617726 37.57619804536121,126.98508166500837 37.57634230704296)","216267","1000","211688","211640","31.9790","1111000000","종로구","1111013400","경운동","269","안국","0","0"
"LINK","","0","","LINESTRING(126.98532523047425 37.57646291633778,126.98539951911522 37.576342346783235)","230927","1000","211638","211654","14.9040","1111000000","종로구","1111013400","경운동","269","안국","0","0"
"LINK","","0","","LINESTRING(127.01744971746365 37.57329704981851,127.01734448609635 37.57333674893915)","82249","1000","212659","14182","10.2870","1111000000","종로구","1111017500","숭인동","268","동묘앞","0","0"
"LINK","","0","","LINESTRING(126.97652641973774 37.57052538013461,126.97653415496026 37.57036871906009,126.97700053810094 37.57025059624365)","280271","1000","211653","211567","60.6380","1111000000","종로구","1111011900","세종로","274","광화문(세종문화회관)","0","0"
"LINK","","0","","LINESTRING(126.97737464860542 37.57076135557783,126.97739272384669 37.569924399695715,126.97731671424371 37.569922241931216,126.97731475572975 37.569751015234814)","258839","1000","211566","211582","118.6300","1111000000","종로구","1111011900","세종로","274","광화문(세종문화회관)","0","0"
"LINK","","0","","LINESTRING(126.97739560816339 37.5716385206043,126.97741376274321 37.57208162838412)","258183","1000","211590","211277","49.2060","1111000000","종로구","1111011900","세종로","274","광화문(세종문화회관)","0","0"
"LINK","","0","","LINESTRING(126.97700053810094 37.57025059624365,126.976534334464 37.56979656042322,126.97654275436707 37.56972526043071)","215359","1000","211567","211669","73.0310","1111000000","종로구","1111011900","세종로","274","광화문(세종문화회관)","0","0"
"LINK","","0","","LINESTRING(126.97739560816339 37.5716385206043,126.97740776922767 37.571426192448655)","214184","1000","211590","211260","23.5900","1111000000","종로구","1111011900","세종로","274","광화문(세종문화회관)","0","0"
"LINK","","0","","LINESTRING(126.97519510015572 37.5717124901719,126.97501415571145 37.5717124520144,126.97501549771653 37.57177804312164,126.97492161826439 37.57187565742814)","197999","1000","211595","211623","36.9100","1111000000","종로구","1111011700","당주동","274","광화문(세종문화회관)","0","0"
"LINK","","0","","LINESTRING(127.01047718163113 37.57165241043664,127.01095438655985 37.57172142563254,127.01196087007087 37.571942315181126)","228521","1000","4","3","135.0780","1111000000","종로구","1111017400","창신동","272","동대문","0","0"
"NODE","POINT(126.99949116520736 37.57075921697075)","212674","1","","0","","","","","1111000000","종로구","1111016100","종로4가","266","종로5가","0","0"
"LINK","","0","","LINESTRING(126.97700053810094 37.57025059624365,126.97698859338944 37.5704562873138,126.97737464860542 37.57076135557783)","66369","1000","211567","211566","70.9120","1111000000","종로구","1111011900","세종로","274","광화문(세종문화회관)","0","0"
"LINK","","0","","LINESTRING(126.97700053810094 37.57025059624365,126.97731671424371 37.569922241931216)","21393","1000","211567","212442","45.9160","1111000000","종로구","1111011900","세종로","274","광화문(세종문화회관)","0","0"
"NODE","POINT(126.99116186895904 37.57265771067058)","211642","0","","0","","","","","1111000000","종로구","1111015300","돈의동","265","종로3가","0","0"
"NODE","POINT(127.01748045507496 37.573626710362454)","14168","1","","0","","","","","1111000000","종로구","1111017500","숭인동","268","동묘앞","0","0"
"LINK","","0","","LINESTRING(126.97737464860542 37.57076135557783,126.97735656114416 37.571637322144284,126.97739560816339 37.5716385206043)","54183","1000","211566","211590","100.6870","1111000000","종로구","1111011900","세종로","274","광화문(세종문화회관)","0","0"
"LINK","","0","","LINESTRING(126.99153651733593 37.57262285019249,126.99185052385326 37.572669886627445)","53952","1000","211593","137497","28.2260","1111000000","종로구","1111015100","묘동","265","종로3가","0","0"
"LINK","","0","","LINESTRING(126.99172284551783 37.57039464318416,126.9917410583361 37.57022514170538)","54747","1000","211613","211591","18.8810","1111000000","종로구","1111015600","종로3가","265","종로3가","0","0"
"LINK","","0","","LINESTRING(126.99205523911046 37.57098084929497,126.992029588403 37.57110624667541,126.99164572166939 37.57229635958097)","68442","1000","211594","211624","150.4730","1111000000","종로구","1111015100","묘동","265","종로3가","0","0"
"NODE","POINT(126.95778367485569 37.57478908912011)","213751","1","","0","","","","","1111000000","종로구","1111018700","무악동","152","독립문","0","0"
"LINK","","0","","LINESTRING(126.9917410583361 37.57022514170538,126.99189984200805 37.5702330518643)","70669","1000","211591","211589","14.0550","1111000000","종로구","1111015600","종로3가","265","종로3가","0","0"
"LINK","","0","","LINESTRING(126.99205523911046 37.57098084929497,126.99217349925294 37.57100422553243,126.99215227845464 37.57106843929747)","101634","1000","211594","135627","18.1340","1111000000","종로구","1111015100","묘동","265","종로3가","0","0"
"LINK","","0","","LINESTRING(126.99164572166939 37.57229635958097,126.99153651733593 37.57262285019249)","92532","1000","211624","211593","37.4990","1111000000","종로구","1111015100","묘동","265","종로3가","0","0"
"LINK","","0","","LINESTRING(126.99172284551783 37.57039464318416,126.99214130747008 37.57041738185907)","106170","1000","211613","211584","37.0540","1111000000","종로구","1111015600","종로3가","265","종로3가","0","0"
"LINK","","0","","LINESTRING(126.99214130747008 37.57041738185907,126.9920949523757 37.570822539695534,126.99205523911046 37.57098084929497)","102322","1000","211584","211594","63.0710","1111000000","종로구","1111015100","묘동","265","종로3가","0","0"
"NODE","POINT(127.00194501753798 37.58313140524218)","137288","1","","0","","","","","1111000000","종로구","1111016800","동숭동","267","혜화","0","0"
"LINK","","0","","LINESTRING(126.9925895416659 37.57044209571254,126.99258125421412 37.57061752230799)","127685","1000","211612","211615","19.4840","1111000000","종로구","1111015600","종로3가","265","종로3가","0","0"
"LINK","","0","","LINESTRING(126.99205523911046 37.57098084929497,126.99193946010993 37.570957143976855)","127150","1000","211594","211583","10.5610","1111000000","종로구","1111015100","묘동","265","종로3가","0","0"
"LINK","","0","","LINESTRING(126.99153651733593 37.57262285019249,126.99116601227134 37.57258859337991)","133841","1000","211593","211643","32.9500","1111000000","종로구","1111015300","돈의동","265","종로3가","0","0"
"LINK","","0","","LINESTRING(127.01541043720333 37.573069179571554,127.01512858634003 37.57299526969099)","145897","1000","212644","99444","26.2150","1111000000","종로구","1111017400","창신동","268","동묘앞","0","0"
"LINK","","0","","LINESTRING(127.01541043720333 37.573069179571554,127.01550585346979 37.573234568417995)","143919","1000","212644","159685","20.1990","1111000000","종로구","1111017400","창신동","268","동묘앞","0","0"
"LINK","","0","","LINESTRING(127.01565843647487 37.57290246442947,127.01598816488585 37.572935520307325,127.01602335654462 37.57300793512578)","199376","1000","211252","159707","37.9760","1111000000","종로구","1111017500","숭인동","268","동묘앞","0","0"
"NODE","POINT(127.01505874969273 37.57992200287952)","167351","1","","0","","","","","1111000000","종로구","1111017400","창신동","270","창신","0","1"
"NODE","POINT(127.01520097725069 37.5727631714696)","160668","1","","0","","","","","1111000000","종로구","1111017400","창신동","268","동묘앞","1","0"
"NODE","POINT(127.00213423254078 37.570830886669704)","211676","0","","0","","","","","1111000000","종로구","1111016300","종로5가","266","종로5가","0","0"
"NODE","POINT(127.02294156851511 37.57591191780011)","212821","0","","0","","","","","1111000000","종로구","1111017500","숭인동","119","신설동","0","0"
"NODE","POINT(127.01063491211525 37.571789902668684)","153063","1","","0","","","","","1111000000","종로구","1111017400","창신동","272","동대문","0","0"
"NODE","POINT(127.00191146253691 37.57116425561918)","212128","0","","0","","","","","1111000000","종로구","1111016300","종로5가","266","종로5가","0","0"
"NODE","POINT(127.01575324625662 37.57173922056284)","212648","0","","0","","","","","1111000000","종로구","1111017500","숭인동","268","동묘앞","0","0"
"NODE","POINT(127.00956606370545 37.57035884216377)","212646","0","","0","","","","","1111000000","종로구","1111016400","종로6가","272","동대문","0","0"
"NODE","POINT(127.01541043720333 37.573069179571554)","212644","0","","0","","","","","1111000000","종로구","1111017400","창신동","268","동묘앞","0","0"
