"기준일ID","시간대구분","행정동코드","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"20260514","20","11170630","25412.4171","1506.7497","809.2542","625.0958","434.7479","612.9317","576.9183","845.6943","1092.3201","1140.7905","924.2848","979.4617","646.7607","445.4626","1057.1218","1244.8709","643.0284","501.2978","608.396","727.1242","773.3699","1169.634","1320.8705","1420.7414","1097.0241","1002.2307","875.0596","612.9077","1718.2677",""
"20260514","20","11170625","55390.5956","927.1051","391.1832","1068.6829","3110.5017","2898.2501","2962.8426","3401.8251","3086.7749","2740.9795","2044.9982","1728.8943","1077.8278","604.5013","1287.4541","907.0579","337.6038","932.7211","3349.5744","4079.1462","3616.3637","3325.9774","2543.2599","1944.6621","1715.5648","1564.6199","1216.9472","723.3572","1801.9181",""
"20260514","20","11170590","7399.0825","174.2197","78.7014","132.173","135.9416","226.4009","252.8532","295.3008","319.6864","333.9502","290.1712","361.1023","249.9322","198.5589","331.2346","271.3376","119.5441","104.5394","272.9513","286.6212","320.7786","419.2594","272.4345","300.5837","297.5718","326.7065","267.9181","207.4874","551.1233",""
"20260514","20","11170580","10860.1283","345.8136","204.2043","180.9009","208.0501","322.6898","410.894","517.2828","385.2785","493.8695","374.4219","391.3967","314.2226","214.9268","482.9993","460.4042","217.2229","238.8342","495.8513","489.268","525.8291","586.7276","473.9074","529.4751","353.0621","422.911","338.4554","263.1069","618.1213",""
"20260514","20","11170570","12401.5708","370.4573","165.6467","189.0583","219.6722","379.1431","480.3397","536.2181","528.9489","609.3143","461.561","498.1516","380.4301","235.2958","565.9534","300.6177","240.5961","271.8841","437.038","480.7636","564.3854","735.072","539.3825","526.6078","430.5402","541.3593","468.2782","299.3977","945.4594",""
"20260514","20","11170560","18163.0792","854.9316","273.1733","223.6221","319.9975","642.5343","853.51","1101.5471","979.3902","897.5559","735.3478","692.777","425.7701","248.4453","530.0442","580.9775","172.0416","251.4881","695.5942","1017.3236","1019.1971","1263.5736","821.4653","737.5001","669.5271","570.3485","515.4376","313.5834","756.3734",""
"20260514","20","11170555","23230.3046","350.1867","252.1343","531.8102","588.2204","871.8449","945.8624","1053.0679","867.0519","874.3359","928.7306","783.782","580.9385","389.1294","678.7932","317.6729","172.1897","898.4719","2867.5885","1595.0078","1219.7566","1094.4395","872.1693","885.3827","750.0501","768.4768","639.7414","403.954","1049.5163",""
"20260514","20","11170530","17815.6153","167.4086","80.7777","293.5422","602.5981","841.1823","990.2014","1083.4242","938.0858","901.0572","852.604","744.2391","613.4784","352.9378","598.2464","181.9668","82.8466","391.2774","1137.1723","1145.3182","999.519","850.6461","729.8163","735.2367","561.8751","594.0845","412.3741","310.0702","623.6293",""
"20260514","20","11170520","13155.9793","375.8542","202.0864","384.4541","407.9504","562.1198","608.4054","673.7834","633.5797","600.6074","449.6997","402.1446","218.6958","189.5764","447.1059","284.8217","160.9862","378.0497","694.4297","686.7145","687.1828","706.8904","607.2775","643.3771","396.5169","371.1273","298.0771","257.162","827.3019",""
"20260514","20","11170510","11183.544","414.097","228.8597","320.825","167.3509","361.4157","429.5642","497.689","532.0616","510.6836","355.8728","373.2154","314.8262","229.7603","487.1383","420.5721","222.2709","178.0094","352.7394","445.4064","489.0236","597.4963","471.7239","482.9713","391.317","390.9547","359.6237","311.0818","846.9946",""
"20260514","21","11170510","11301.7529","394.5649","218.0654","327.7683","162.7634","412.5179","446.9227","510.4559","468.6003","483.0135","352.9179","406.1298","345.2416","239.0049","469.4467","421.5082","222.7655","159.4263","387.5519","445.3274","523.8319","594.7307","498.5469","511.3538","370.2109","417.4925","372.2157","305.1937","834.1852",""
"20260514","21","11170520","13158.3868","435.3416","234.071","323.9781","387.3122","562.8744","636.7936","676.7733","692.0528","577.4596","482.4294","378.6113","202.9906","209.5808","450.1704","291.2686","164.6301","370.7465","606.2636","707.5939","682.39","714.8469","596.3838","569.1486","411.9209","343.8023","290.2685","280.4233","878.2596",""
"20260514","21","11170530","16111.409","164.2313","79.2446","300.9345","623.1905","785.473","857.1211","958.4276","831.9887","813.3996","730.8377","667.1696","526.2822","293.7766","560.5248","213.1686","97.0521","325.9749","1135.5969","1002.0292","878.6555","812.5059","594.5511","649.9443","497.1214","537.7996","325.4781","275.6758","573.2526",""
"20260514","21","11170555","22289.2512","331.2439","238.4957","440.3484","579.1661","880.1084","939.5631","1158.703","889.3738","859.5008","852.5712","734.7116","543.2084","384.6027","645.1602","302.1994","163.8025","877.2766","2549.9634","1566.7217","1153.8729","947.5949","795.742","883.9325","684.7856","761.5067","649.9043","403.839","1071.3532",""
"20260514","21","11170560","18872.8503","1013.7588","323.9228","312.2995","369.018","619.9017","892.1469","1101.1077","947.1005","887.7309","692.5372","672.5605","468.204","235.5484","532.265","653.4316","193.4967","247.7228","775.9627","994.1639","1148.9449","1368.0016","870.1983","772.0588","659.0626","565.5044","524.4686","287.0328","744.6981",""
"20260514","21","11170570","13236.8979","433.3806","193.7823","242.0523","230.6643","362.3852","502.0485","551.3776","551.6003","615.4385","478.8638","518.2884","405.3002","260.3282","571.6655","375.0195","300.1431","220.8306","474.2622","527.6405","661.3928","796.5757","573.0208","553.8719","465.4127","571.6915","506.3909","336.1352","957.3331",""
"20260514","21","11170580","11083.9972","354.2957","209.213","193.9907","219.3094","364.8922","458.6515","539.6324","397.1364","490.9472","374.7258","409.7416","329.2305","201.7001","464.6562","436.5178","205.9531","216.9702","504.7219","527.9455","564.0876","638.4267","470.9482","499.4696","357.1799","464.3005","328.7845","247.6679","612.9006",""
"20260514","21","11170590","7570.0437","217.1245","98.0833","115.6463","119.7312","247.2696","284.2097","328.1954","312.3221","326.6367","305.0436","359.5772","246.3511","207.9355","304.6569","241.8491","106.5522","149.7998","261.2484","341.2437","341.498","424.7831","290.0566","266.7225","337.2927","326.0901","284.6119","209.0045","516.5092",""
"20260514","21","11170625","47876.4582","974.7399","411.2828","926.0781","2903.2881","2379.1082","2660.6468","2947.2463","2578.2055","2281.4184","1771.3856","1567.8625","998.3319","563.0227","1179.2336","771.493","287.1474","772.5429","2538.4395","3167.6729","3077.0758","2858.3686","2164.1542","1756.2837","1441.6249","1399.2936","1111.6368","681.6277","1707.2466",""
"20260514","21","11170630","25646.1986","1488.4221","799.4103","662.9995","458.7507","562.5734","509.8855","903.2391","1070.0493","1134.6918","952.1448","1021.4762","662.1838","479.2904","1039.0174","1333.8234","688.9761","561.4643","720.4372","694.2567","748.2395","1166.2998","1345.7966","1389.7495","1100.2114","1068.1707","853.026","585.971","1645.6419",""
"20260514","21","11170640","8573.0212","337.3836","117.9918","121.1167","246.9613","306.9088","338.5536","407.9251","462.7122","388.4892","299.593","429.3726","314.5248","208.532","336.9544","109.7041","49.8656","141.3163","305.6626","367.3144","321.6959","472.9846","359.3053","368.8913","316.2097","325.2143","276.0672","233.2406","608.5302",""
"20260514","21","11170650","10616.1196","152.8997","81.8754","168.8427","628.2869","616.9199","675.648","813.6861","534.7324","630.6529","355.7503","316.2952","204.9975","127.7028","279.7816","153.1383","68.0615","198.4125","638.8635","726.4383","527.7217","511.5839","420.785","408.1527","291.8129","315.8607","190.4431","153.6786","423.0953",""
"20260514","21","11170660","10738.9265","254.4685","115.3983","158.5192","254.7781","405.468","486.0539","624.1735","707.3514","590.551","478.9121","306.8428","184.2378","161.8063","412.3001","291.1527","143.4355","153.2678","344.5249","545.1581","546.4721","685.7597","595.2023","583.4957","376.1141","306.601","275.9355","213.8037","537.1427",""
"20260514","21","11170685","28531.1716","702.9705","301.7519","453.9334","883.1175","1150.4957","1253.4598","1642.1751","1675.0791","1711.8519","1207.8907","947.2317","612.186","420.5762","698.6834","667.8914","298.7632","657.1829","1234.1463","1444.7244","1519.0548","1842.1078","1687.98","1395.0595","1049.0287","799.7141","650.2022","460.7414","1163.172",""
"20260514","21","11170690","13329.6431","454.5083","327.7533","391.8641","286.473","374.863","420.0237","517.5546","624.2973","695.0854","554.134","615.3839","452.8687","282.6313","579.1326","373.4734","238.6081","293.0516","392.8944","381.6754","430.181","574.5417","641.2306","702.9231","590.1481","560.2648","441.9174","289.2461","842.9131",""
"20260514","21","11170700","6763.3675","217.3468","147.62","205.542","192.6047","243.2181","217.4161","275.6021","317.1539","390.3321","269.0358","311.1394","232.3544","134.8856","316.3948","152.2093","97.1337","109.1035","201.5778","194.0661","243.6573","225.7669","313.2201","324.5312","279.285","290.0521","245.0525","182.6548","434.4115",""
"20260514","22","11170700","6726.6156","200.2355","135.9982","232.3467","185.6629","226.043","215.2192","280.0973","300.3009","373.5006","270.59","268.4155","219.3822","135.0387","288.2445","176.7553","112.7977","123.485","229.9961","198.6869","227.9974","237.2728","325.5364","329.9459","272.535","283.5483","236.5215","197.9004","442.562",""
"20260514","22","11170690","13286.9318","497.8723","359.0233","450.6217","321.5633","346.4438","386.2203","495.398","625.8263","679.5113","549.3086","614.879","429.4106","270.7915","584.1924","392.7654","250.9331","338.9055","395.0204","389.8242","401.3358","529.8091","627.9989","678.4217","563.849","585.468","468.5333","258.5003","794.5034",""
"20260514","22","11170685","25132.6631","712.424","305.8101","381.2141","796.9453","930.8233","1134.398","1471.1443","1496.6382","1452.8515","982.5456","861.4227","554.4792","380.7532","687.454","588.0971","263.0695","464.2296","1056.8268","1185.2543","1265.8785","1603.1378","1534.2794","1129.0502","922.2572","751.4309","630.0281","433.5782","1156.642",""
"20260514","22","11170660","10705.4716","290.3259","131.6596","183.6588","220.3205","379.681","493.4145","579.5249","699.7362","542.0895","475.0409","311.0903","188.2555","161.0994","410.0017","273.8943","134.9332","190.1482","322.9729","503.546","594.052","705.5393","556.2583","565.0127","399.9675","328.4618","299.3954","217.6284","547.7624",""
"20260514","22","11170650","10252.98","156.9204","84.0283","166.2697","650.0184","626.3836","665.5095","795.6192","535.1332","604.4159","335.3553","272.7018","195.0007","128.0555","265.4293","152.2839","67.6818","246.7419","651.6792","654.3703","507.9323","471.0161","409.6496","358.4073","260.6068","255.4409","185.6808","141.6763","408.9732",""
"20260514","22","11170640","8352.3416","312.3747","109.2457","166.6976","205.6888","243.5326","289.6405","450.6352","425.6654","354.3434","306.9758","448.0088","304.5272","196.3025","345.1829","113.9656","51.8027","168.5185","309.512","309.6659","317.5937","493.1225","362.0783","315.5612","292.7771","316.8842","289.5379","231.3878","621.112",""
"20260514","22","11170630","25933.3446","1499.913","805.5821","790.2115","477.3401","556.9249","507.5867","850.1638","1088.4017","1148.1952","990.167","1050.8735","684.4668","464.7611","1041.5607","1387.7934","716.8539","690.438","721.5415","634.9509","693.9745","1191.1212","1314.2733","1392.956","1147.227","1008.8268","822.2758","596.21","1658.7534",""
"20260514","22","11170625","42051.1613","943.8103","398.232","920.9478","2653.8892","1937.7543","2318.1926","2591.4976","2337.0976","1905.4625","1559.6454","1454.5001","902.1993","507.6301","1101.0863","863.3721","321.3446","674.8712","1960.2141","2465.7248","2570.3145","2559.0683","1829.6822","1519.912","1285.7909","1241.311","973.8087","617.8546","1635.9464",""
"20260514","22","11170590","7960.7518","270.6144","122.2462","153.7727","128.9055","237.1359","334.3801","360.9324","301.6793","280.4667","287.7473","372.0272","251.7786","221.472","333.0701","259.093","114.1496","194.0134","302.4137","360.2823","350.0411","445.6319","288.8444","312.9501","343.8835","338.3515","274.5147","221.5087","498.8447",""
"20260514","22","11170580","11276.2181","330.0028","194.8678","191.374","198.0541","370.4811","501.9024","542.483","435.9149","460.5177","382.8762","430.6929","314.481","220.1281","473.5698","453.7513","214.084","227.2326","482.3412","572.2023","610.004","651.7535","498.0903","481.6234","381.4496","448.8191","339.5121","258.8328","609.175",""
"20260514","22","11170570","13894.3901","460.2589","205.8004","292.571","241.4782","374.3803","556.4913","579.8746","587.4675","675.0297","509.0299","518.0376","409.8564","242.9442","581.8675","333.5033","266.916","273.0101","511.4317","567.4171","698.8637","875.9331","622.6576","570.2112","480.3968","601.1114","513.8527","342.3176","1001.6809",""
"20260514","22","11170560","18925.7584","867.3022","277.1262","313.4601","345.3037","645.4518","971.2971","1095.0336","1025.2799","853.8534","673.6172","655.5437","450.291","232.8352","504.9889","635.2757","188.1206","281.9113","789.4491","1035.4804","1178.5355","1407.3532","923.2057","761.229","688.7298","595.602","513.4337","289.6312","726.4178",""
"20260514","22","11170555","21751.0796","288.8117","207.9443","375.1215","643.2919","869.8293","981.6752","1114.6594","901.9736","826.7226","791.0381","692.7124","499.2636","378.3494","636.0959","289.0486","156.6744","834.8545","2465.4858","1571.3303","1113.4451","1005.8053","782.4313","864.9097","666.6535","712.805","632.2244","403.9371","1043.9873",""
"20260514","22","11170530","13151.7282","169.3284","81.704","235.5118","525.8031","670.316","707.5301","763.8019","660.8227","637.5738","573.0172","535.8484","453.3361","255.0473","511.7177","155.8819","70.9707","416.8299","807.2703","813.625","695.2555","584.1059","461.2528","562.5648","388.1406","404.4135","271.5072","233.4527","505.0989",""
"20260514","22","11170520","12337.8811","353.9494","190.3088","253.7105","367.4122","564.3879","576.9547","613.9996","590.751","592.7004","462.7975","381.4901","196.851","206.1225","452.5625","281.8826","159.3253","280.7099","421.2731","656.4761","654.7483","687.8304","618.7526","563.6944","416.7364","339.4441","319.6442","295.1527","838.2123",""
"20260514","22","11170510","11886.0102","452.1551","249.8934","285.442","167.2894","421.4394","480.9801","550.6482","493.5215","513.2276","400.4514","419.929","353.0074","246.2582","471.4315","451.5935","238.6656","190.4023","386.414","472.4927","549.3674","662.8699","507.9038","518.0827","408.1511","438.3791","395.3315","305.0145","855.668",""
"20260514","23","11170510","14091.8319","566.9746","313.3511","327.8065","225.6372","499.76","594.1223","712.7286","584.7287","637.8881","473.6967","505.4748","445.8175","298.4532","596.7084","425.5075","224.8791","253.4931","422.0124","582.2054","649.219","764.1737","607.8827","594.4572","474.9262","529.6988","456.7709","389.4956","933.9614",""
"20260514","23","11170520","11348.2674","250.1264","134.4859","208.6159","333.0453","520.8445","604.2885","626.6766","545.1256","524.6926","431.3543","375.2454","191.4711","186.3134","449.3439","248.6053","140.516","267.0353","391.1593","583.9518","666.8106","654.9932","438.953","471.4641","355.3383","309.4198","328.3429","281.7375","828.3097",""
"20260514","23","11170530","8711.0156","109.7354","52.9493","155.8771","336.271","390.5684","485.4196","503.603","385.4997","429.2642","412.0451","439.633","360.8463","221.5936","335.8578","126.6815","57.6762","233.5692","477.231","472.4025","416.3911","373.4416","263.3013","340.608","255.576","288.513","232.706","161.0015","392.7525",""
